title,imdb_link
The Owners,https://www.imdb.com//title/tt9806370/
The November Man,https://www.imdb.com//title/tt2402157/
Flesh+Blood,https://www.imdb.com//title/tt0089153/
Beautiful Creatures,https://www.imdb.com//title/tt1559547/
Christopher Robin,https://www.imdb.com//title/tt4575576/
Looks That Kill,https://www.imdb.com//title/tt8179470/
Six Days Seven Nights,https://www.imdb.com//title/tt0120828/
Trumbo,https://www.imdb.com//title/tt3203606/
Ophelia,https://www.imdb.com//title/tt5690810/
The Sisterhood of the Traveling Pants,https://www.imdb.com//title/tt0403508/
The Year of Living Dangerously,https://www.imdb.com//title/tt0086617/
Vikram Vedha,https://www.imdb.com//title/tt6148156/
Five Easy Pieces,https://www.imdb.com//title/tt0065724/
Doom: Annihilation,https://www.imdb.com//title/tt8328716/
Once Were Warriors,https://www.imdb.com//title/tt0110729/
The American,https://www.imdb.com//title/tt1440728/
Aloha,https://www.imdb.com//title/tt1243974/
The Cotton Club,https://www.imdb.com//title/tt0087089/
American Pastoral,https://www.imdb.com//title/tt0376479/
What's Your Number?,https://www.imdb.com//title/tt0770703/
Work It,https://www.imdb.com//title/tt10276470/
The Escort,https://www.imdb.com//title/tt3793788/
The Cowboys,https://www.imdb.com//title/tt0068421/
Over the Top,https://www.imdb.com//title/tt0093692/
Virtuosity,https://www.imdb.com//title/tt0114857/
The Devil's Own,https://www.imdb.com//title/tt0118972/
Mama,https://www.imdb.com//title/tt2023587/
Kung Fu Panda 2,https://www.imdb.com//title/tt1302011/
The Siege of Jadotville,https://www.imdb.com//title/tt3922798/
Marley & Me,https://www.imdb.com//title/tt0822832/
Tango & Cash,https://www.imdb.com//title/tt0098439/
Sabotage,https://www.imdb.com//title/tt1742334/
The Princess Diaries 2: Royal Engagement,https://www.imdb.com//title/tt0368933/
The Darjeeling Limited,https://www.imdb.com//title/tt0838221/
Before I Fall,https://www.imdb.com//title/tt1691916/
Trapped in Paradise,https://www.imdb.com//title/tt0111477/
The Missing,https://www.imdb.com//title/tt0338188/
The Hunchback of Notre Dame,https://www.imdb.com//title/tt0116583/
Shrek the Third,https://www.imdb.com//title/tt0413267/
On the Waterfront,https://www.imdb.com//title/tt0047296/
The Return of the Living Dead,https://www.imdb.com//title/tt0089907/
Garden State,https://www.imdb.com//title/tt0333766/
Soldier,https://www.imdb.com//title/tt0120157/
Everybody Knows,https://www.imdb.com//title/tt4964788/
Zoom,https://www.imdb.com//title/tt0383060/
Solace,https://www.imdb.com//title/tt1291570/
The Angry Birds Movie 2,https://www.imdb.com//title/tt6095472/
Valentine's Day,https://www.imdb.com//title/tt0817230/
Society,https://www.imdb.com//title/tt0098354/
If I Stay,https://www.imdb.com//title/tt1355630/
Mississippi Burning,https://www.imdb.com//title/tt0095647/
El Camino Christmas,https://www.imdb.com//title/tt3255590/
Three Men and a Baby,https://www.imdb.com//title/tt0094137/
Middle Men,https://www.imdb.com//title/tt1251757/
Sleeping with Other People,https://www.imdb.com//title/tt3165612/
Colonia,https://www.imdb.com//title/tt4005402/
Get Santa,https://www.imdb.com//title/tt1935940/
Bachelor Party,https://www.imdb.com//title/tt0086927/
A Dog's Journey,https://www.imdb.com//title/tt8385474/
Frances Ha,https://www.imdb.com//title/tt2347569/
Jabberwocky,https://www.imdb.com//title/tt0076221/
The Willoughbys,https://www.imdb.com//title/tt5206260/
Witness for the Prosecution,https://www.imdb.com//title/tt0051201/
The Time Traveler's Wife,https://www.imdb.com//title/tt0452694/
Escape from Alcatraz,https://www.imdb.com//title/tt0079116/
Fantastic 4: Rise of the Silver Surfer,https://www.imdb.com//title/tt0486576/
A Scanner Darkly,https://www.imdb.com//title/tt0405296/
Enter the Dragon,https://www.imdb.com//title/tt0070034/
The Fundamentals of Caring,https://www.imdb.com//title/tt2452386/
The Last Starfighter,https://www.imdb.com//title/tt0087597/
Before I Wake,https://www.imdb.com//title/tt3174376/
Ernest Saves Christmas,https://www.imdb.com//title/tt0095107/
The Inbetweeners,https://www.imdb.com//title/tt1716772/
Calm with Horses,https://www.imdb.com//title/tt4460792/
Macbeth,https://www.imdb.com//title/tt2884018/
The Wedding Planner,https://www.imdb.com//title/tt0209475/
How to Be Single,https://www.imdb.com//title/tt1292566/
The Third Man,https://www.imdb.com//title/tt0041959/
Star Trek: Nemesis,https://www.imdb.com//title/tt0253754/
Red State,https://www.imdb.com//title/tt0873886/
Be Cool,https://www.imdb.com//title/tt0377471/
Amulet,https://www.imdb.com//title/tt8332802/
P.S. I Love You,https://www.imdb.com//title/tt0431308/
The Operative,https://www.imdb.com//title/tt8000718/
The Last House on the Left,https://www.imdb.com//title/tt0068833/
The Night Comes for Us,https://www.imdb.com//title/tt6116856/
20th Century Women,https://www.imdb.com//title/tt4385888/
Deep Rising,https://www.imdb.com//title/tt0118956/
Touch of Evil,https://www.imdb.com//title/tt0052311/
RV,https://www.imdb.com//title/tt0449089/
Barb Wire,https://www.imdb.com//title/tt0115624/
The Thomas Crown Affair,https://www.imdb.com//title/tt0155267/
Still Alice,https://www.imdb.com//title/tt3316960/
Loser,https://www.imdb.com//title/tt0217630/
Ruby Sparks,https://www.imdb.com//title/tt1839492/
Yummy,https://www.imdb.com//title/tt11054164/
Left Behind,https://www.imdb.com//title/tt2467046/
Coma,https://www.imdb.com//title/tt6087226/
Perfect Sense,https://www.imdb.com//title/tt1439572/
Terrifier,https://www.imdb.com//title/tt4281724/
Home Again,https://www.imdb.com//title/tt5719700/
Saboteur,https://www.imdb.com//title/tt0035279/
Paranormal Activity,https://www.imdb.com//title/tt1179904/
Broadcast News,https://www.imdb.com//title/tt0092699/
Lifeforce,https://www.imdb.com//title/tt0089489/
The Witches of Eastwick,https://www.imdb.com//title/tt0094332/
"Everything, Everything",https://www.imdb.com//title/tt5001718/
Sleeping with the Enemy,https://www.imdb.com//title/tt0102945/
Very Annie Mary,https://www.imdb.com//title/tt0188128/
Revenge,https://www.imdb.com//title/tt6738136/
From Hell,https://www.imdb.com//title/tt0120681/
Second Act,https://www.imdb.com//title/tt2126357/
The Hand That Rocks the Cradle,https://www.imdb.com//title/tt0104389/
Dawn of the Planet of the Apes,https://www.imdb.com//title/tt2103281/
Heaven's Gate,https://www.imdb.com//title/tt0080855/
One Hour Photo,https://www.imdb.com//title/tt0265459/
Driving Miss Daisy,https://www.imdb.com//title/tt0097239/
How I Live Now,https://www.imdb.com//title/tt1894476/
Stormbreaker,https://www.imdb.com//title/tt0457495/
The Manchurian Candidate,https://www.imdb.com//title/tt0368008/
House on Haunted Hill,https://www.imdb.com//title/tt0185371/
Mermaids,https://www.imdb.com//title/tt0100140/
Cinderella Man,https://www.imdb.com//title/tt0352248/
Funny People,https://www.imdb.com//title/tt1201167/
Key Largo,https://www.imdb.com//title/tt0040506/
Just One of the Guys,https://www.imdb.com//title/tt0089393/
Election,https://www.imdb.com//title/tt0126886/
A Fall from Grace,https://www.imdb.com//title/tt11390036/
Once Upon a Time in Mexico,https://www.imdb.com//title/tt0285823/
Diary of a Nymphomaniac,https://www.imdb.com//title/tt1111890/
The Remains of the Day,https://www.imdb.com//title/tt0107943/
The Hater,https://www.imdb.com//title/tt9506474/
Less Than Zero,https://www.imdb.com//title/tt0093407/
Barry,https://www.imdb.com//title/tt5477566/
W.,https://www.imdb.com//title/tt1175491/
Madagascar: Escape 2 Africa,https://www.imdb.com//title/tt0479952/
First Knight,https://www.imdb.com//title/tt0113071/
All About Eve,https://www.imdb.com//title/tt0042192/
Twilight Zone: The Movie,https://www.imdb.com//title/tt0086491/
The Meyerowitz Stories,https://www.imdb.com//title/tt5536736/
This Is England,https://www.imdb.com//title/tt0480025/
An Easy Girl,https://www.imdb.com//title/tt9632590/
Young & Beautiful,https://www.imdb.com//title/tt2752200/
Miracles from Heaven,https://www.imdb.com//title/tt4257926/
1941,https://www.imdb.com//title/tt0078723/
Secret Window,https://www.imdb.com//title/tt0363988/
Beerfest,https://www.imdb.com//title/tt0486551/
The Other Lamb,https://www.imdb.com//title/tt7737734/
Stoker,https://www.imdb.com//title/tt1682180/
The Vanished,https://www.imdb.com//title/tt9794630/
Vacancy,https://www.imdb.com//title/tt0452702/
The Eagle,https://www.imdb.com//title/tt1034389/
Rio,https://www.imdb.com//title/tt1436562/
Universal Soldier,https://www.imdb.com//title/tt0105698/
The Kids Are All Right,https://www.imdb.com//title/tt0842926/
"The Adventures of Priscilla, Queen of the Desert",https://www.imdb.com//title/tt0109045/
Paprika,https://www.imdb.com//title/tt0851578/
Dangerous Lies,https://www.imdb.com//title/tt10183816/
"Nativity 3: Dude, Where's My Donkey?!",https://www.imdb.com//title/tt3558642/
Streets of Fire,https://www.imdb.com//title/tt0088194/
Ace Ventura: When Nature Calls,https://www.imdb.com//title/tt0112281/
Noel,https://www.imdb.com//title/tt0383534/
The Beastmaster,https://www.imdb.com//title/tt0083630/
Unfriended: Dark Web,https://www.imdb.com//title/tt4761916/
Horrible Bosses 2,https://www.imdb.com//title/tt2170439/
Eighth Grade,https://www.imdb.com//title/tt7014006/
The Last Days on Mars,https://www.imdb.com//title/tt1709143/
The Devil's Rejects,https://www.imdb.com//title/tt0395584/
Entourage,https://www.imdb.com//title/tt1674771/
"I Love You, Man",https://www.imdb.com//title/tt1155056/
Mirror Mirror,https://www.imdb.com//title/tt1667353/
It's a Mad Mad Mad Mad World,https://www.imdb.com//title/tt0057193/
Euphoria,https://www.imdb.com//title/tt5698320/
Contempt,https://www.imdb.com//title/tt0057345/
Passenger 57,https://www.imdb.com//title/tt0105104/
The Kid Who Would Be King,https://www.imdb.com//title/tt6811018/
"Dude, Where's My Car?",https://www.imdb.com//title/tt0242423/
The Frighteners,https://www.imdb.com//title/tt0116365/
Come Undone,https://www.imdb.com//title/tt1403144/
The Wedding Ringer,https://www.imdb.com//title/tt0884732/
Crazy Heart,https://www.imdb.com//title/tt1263670/
Byzantium,https://www.imdb.com//title/tt1531901/
Anger Management,https://www.imdb.com//title/tt0305224/
Border,https://www.imdb.com//title/tt5501104/
Me and Earl and the Dying Girl,https://www.imdb.com//title/tt2582496/
Cobra,https://www.imdb.com//title/tt0090859/
Flower,https://www.imdb.com//title/tt2582784/
Going in Style,https://www.imdb.com//title/tt2568862/
Redemption,https://www.imdb.com//title/tt1893256/
Ninja Assassin,https://www.imdb.com//title/tt1186367/
The Last Emperor,https://www.imdb.com//title/tt0093389/
Great Expectations,https://www.imdb.com//title/tt0119223/
She's Having a Baby,https://www.imdb.com//title/tt0096094/
Fallen Angels,https://www.imdb.com//title/tt0112913/
The Jackal,https://www.imdb.com//title/tt0119395/
47 Ronin,https://www.imdb.com//title/tt1335975/
I Spit on Your Grave,https://www.imdb.com//title/tt0077713/
Look Who's Talking,https://www.imdb.com//title/tt0097778/
Elle,https://www.imdb.com//title/tt3716530/
A Wrinkle in Time,https://www.imdb.com//title/tt1620680/
Step Up 2: The Streets,https://www.imdb.com//title/tt1023481/
Bewitched,https://www.imdb.com//title/tt0374536/
The Promise,https://www.imdb.com//title/tt4776998/
The Iceman,https://www.imdb.com//title/tt1491044/
The Young Victoria,https://www.imdb.com//title/tt0962736/
I Feel Pretty,https://www.imdb.com//title/tt6791096/
Drop Dead Gorgeous,https://www.imdb.com//title/tt0157503/
Blood Father,https://www.imdb.com//title/tt3647498/
The Wedding Date,https://www.imdb.com//title/tt0372532/
Robert the Bruce,https://www.imdb.com//title/tt8000908/
Deep Blue Sea 3,https://www.imdb.com//title/tt11946300/
The Guilty,https://www.imdb.com//title/tt6742252/
The Story of O,https://www.imdb.com//title/tt0073115/
American Wedding,https://www.imdb.com//title/tt0328828/
Lords of Chaos,https://www.imdb.com//title/tt4669296/
Alive,https://www.imdb.com//title/tt0106246/
28 Days,https://www.imdb.com//title/tt0191754/
Black Rain,https://www.imdb.com//title/tt0096933/
Reprisal,https://www.imdb.com//title/tt6547170/
Kiki's Delivery Service,https://www.imdb.com//title/tt0097814/
Harlem Nights,https://www.imdb.com//title/tt0097481/
The Jungle Book,https://www.imdb.com//title/tt0110213/
Torque,https://www.imdb.com//title/tt0329691/
Tau,https://www.imdb.com//title/tt4357394/
Shortbus,https://www.imdb.com//title/tt0367027/
Battlefield Earth,https://www.imdb.com//title/tt0185183/
The Kingdom,https://www.imdb.com//title/tt0431197/
King Kong,https://www.imdb.com//title/tt0024216/
Porky's II: The Next Day,https://www.imdb.com//title/tt0086129/
Porky's Revenge,https://www.imdb.com//title/tt0089826/
The Babysitters,https://www.imdb.com//title/tt0796302/
The Little Stranger,https://www.imdb.com//title/tt6859762/
Cutthroat Island,https://www.imdb.com//title/tt0112760/
Shark Tale,https://www.imdb.com//title/tt0307453/
American Ultra,https://www.imdb.com//title/tt3316948/
The Bad News Bears,https://www.imdb.com//title/tt0074174/
The Lord of the Rings,https://www.imdb.com//title/tt0077869/
Walk of Shame,https://www.imdb.com//title/tt2463288/
Cargo,https://www.imdb.com//title/tt3860916/
Runaway Bride,https://www.imdb.com//title/tt0163187/
Escape Plan 2: Hades,https://www.imdb.com//title/tt6513656/
The Whole Nine Yards,https://www.imdb.com//title/tt0190138/
Anthropoid,https://www.imdb.com//title/tt4190530/
Next,https://www.imdb.com//title/tt0435705/
U-571,https://www.imdb.com//title/tt0141926/
The Cable Guy,https://www.imdb.com//title/tt0115798/
Morning Glory,https://www.imdb.com//title/tt1126618/
Knowing,https://www.imdb.com//title/tt0448011/
Tucker and Dale vs Evil,https://www.imdb.com//title/tt1465522/
Survivor,https://www.imdb.com//title/tt3247714/
Hellboy II: The Golden Army,https://www.imdb.com//title/tt0411477/
Cellular,https://www.imdb.com//title/tt0337921/
Dirty Movie,https://www.imdb.com//title/tt1107812/
Let's Be Cops,https://www.imdb.com//title/tt1924435/
Stargirl,https://www.imdb.com//title/tt4858674/
The Watch,https://www.imdb.com//title/tt1298649/
The Void,https://www.imdb.com//title/tt4255304/
The Square,https://www.imdb.com//title/tt4995790/
La Dolce Vita,https://www.imdb.com//title/tt0053779/
Detroit,https://www.imdb.com//title/tt5390504/
Flipped,https://www.imdb.com//title/tt0817177/
Night of the Living Dead,https://www.imdb.com//title/tt0063350/
Ella Enchanted,https://www.imdb.com//title/tt0327679/
Girl with a Pearl Earring,https://www.imdb.com//title/tt0335119/
7 Kogustaki Mucize,https://www.imdb.com//title/tt10431500/
Red Shoes and the Seven Dwarfs,https://www.imdb.com//title/tt4429160/
27 Dresses,https://www.imdb.com//title/tt0988595/
In the Line of Fire,https://www.imdb.com//title/tt0107206/
Gangs of Wasseypur,https://www.imdb.com//title/tt1954470/
Friday the 13th: The Final Chapter,https://www.imdb.com//title/tt0087298/
My Left Foot,https://www.imdb.com//title/tt0097937/
Dirty Rotten Scoundrels,https://www.imdb.com//title/tt0095031/
The Mexican,https://www.imdb.com//title/tt0236493/
Beastly,https://www.imdb.com//title/tt1152398/
The Constant Nymph,https://www.imdb.com//title/tt0035751/
The Souvenir,https://www.imdb.com//title/tt6920356/
Sneakers,https://www.imdb.com//title/tt0105435/
Professor Marston & the Wonder Women,https://www.imdb.com//title/tt6133130/
Midnight Express,https://www.imdb.com//title/tt0077928/
Super Dark Times,https://www.imdb.com//title/tt5112578/
Maid in Manhattan,https://www.imdb.com//title/tt0252076/
After the Sunset,https://www.imdb.com//title/tt0367479/
The Forty-Year-Old Version,https://www.imdb.com//title/tt10642834/
El Topo,https://www.imdb.com//title/tt0067866/
Need for Speed,https://www.imdb.com//title/tt2369135/
Boxing Helena,https://www.imdb.com//title/tt0106471/
Rush Hour 2,https://www.imdb.com//title/tt0266915/
Freaks of Nature,https://www.imdb.com//title/tt1817771/
A Goofy Movie,https://www.imdb.com//title/tt0113198/
The Secret of My Success,https://www.imdb.com//title/tt0093936/
Confessions of a Shopaholic,https://www.imdb.com//title/tt1093908/
The BFG,https://www.imdb.com//title/tt3691740/
Cheaper by the Dozen 2,https://www.imdb.com//title/tt0452598/
The Score,https://www.imdb.com//title/tt0227445/
Cool World,https://www.imdb.com//title/tt0104009/
Hard Eight,https://www.imdb.com//title/tt0119256/
